traceID,callerServiceName,callerSpanID,calledServiceName,calledSpanID,duration,TOF
17cf3d796a160972e29e23344ac1a7aa,ts-ui-dashboard.default,e29e23344ac1a7aa,ts-ui-dashboard.default,c7ad06b7f1b13859,29568,false,
17cf3d796a160972e29e23344ac1a7aa,ts-ui-dashboard.default,c7ad06b7f1b13859,ts-food-service.default,33dc526fcf00ff8a,28888,false,
17cf3d796a160972e29e23344ac1a7aa,ts-food-service.default,33dc526fcf00ff8a,ts-food-service.default,536d5d359069309d,5594,false,
17cf3d796a160972e29e23344ac1a7aa,ts-food-service.default,536d5d359069309d,ts-food-map-service.default,9e8285db5a3f2819,3976,false,
17cf3d796a160972e29e23344ac1a7aa,ts-food-service.default,33dc526fcf00ff8a,ts-food-service.default,9524a76232ab08,6807,false,
17cf3d796a160972e29e23344ac1a7aa,ts-food-service.default,9524a76232ab08,ts-travel-service.default,233f2454be24cc4e,6058,false,
17cf3d796a160972e29e23344ac1a7aa,ts-travel-service.default,233f2454be24cc4e,ts-travel-service.default,61e0884dba612d91,2636,false,
17cf3d796a160972e29e23344ac1a7aa,ts-travel-service.default,61e0884dba612d91,ts-route-service.default,3bf34ed89af6f8ae,2219,false,
17cf3d796a160972e29e23344ac1a7aa,ts-food-service.default,33dc526fcf00ff8a,ts-food-service.default,674cb158c27a2176,3721,false,
17cf3d796a160972e29e23344ac1a7aa,ts-food-service.default,674cb158c27a2176,ts-station-service.default,8417fb20ca4dd228,2315,false,
17cf3d796a160972e29e23344ac1a7aa,ts-food-service.default,33dc526fcf00ff8a,ts-food-service.default,b3f73cd239338ee,1692,false,
17cf3d796a160972e29e23344ac1a7aa,ts-food-service.default,b3f73cd239338ee,ts-station-service.default,3e01736f318933f,1411,false,
17cf3d796a160972e29e23344ac1a7aa,ts-food-service.default,33dc526fcf00ff8a,ts-food-service.default,5bf124144a5ac1c7,4880,false,
17cf3d796a160972e29e23344ac1a7aa,ts-food-service.default,5bf124144a5ac1c7,ts-food-map-service.default,bd48166a77171083,4011,false,
c7802a3c01b25514ef4be506230fd49f,ts-ui-dashboard.default,ef4be506230fd49f,ts-ui-dashboard.default,cce19717045267fd,416979,true,
c7802a3c01b25514ef4be506230fd49f,ts-ui-dashboard.default,cce19717045267fd,ts-preserve-service.default,9e026658d0223c8,415680,true,
c7802a3c01b25514ef4be506230fd49f,ts-preserve-service.default,9e026658d0223c8,ts-preserve-service.default,e5fbadd912f0996a,17651,true,
c7802a3c01b25514ef4be506230fd49f,ts-preserve-service.default,e5fbadd912f0996a,ts-security-service.default,5b89a3be918c2417,16719,false,
c7802a3c01b25514ef4be506230fd49f,ts-security-service.default,5b89a3be918c2417,ts-security-service.default,47cb8623ff6da1cc,7789,false,
c7802a3c01b25514ef4be506230fd49f,ts-security-service.default,47cb8623ff6da1cc,ts-order-service.default,6e1ade24f0aee301,6792,false,
c7802a3c01b25514ef4be506230fd49f,ts-security-service.default,5b89a3be918c2417,ts-security-service.default,64db0d66409f6ee7,3506,false,
c7802a3c01b25514ef4be506230fd49f,ts-security-service.default,64db0d66409f6ee7,ts-order-other-service.default,e64df853f432e034,2615,false,
c7802a3c01b25514ef4be506230fd49f,ts-preserve-service.default,9e026658d0223c8,ts-preserve-service.default,4b483de17c8da610,4608,true,
c7802a3c01b25514ef4be506230fd49f,ts-preserve-service.default,4b483de17c8da610,ts-contacts-service.default,760ffa6ae1137c73,3243,false,
c7802a3c01b25514ef4be506230fd49f,ts-preserve-service.default,9e026658d0223c8,ts-preserve-service.default,168e69852a6f297f,156546,true,
c7802a3c01b25514ef4be506230fd49f,ts-preserve-service.default,168e69852a6f297f,ts-travel-service.default,a39e6fcbd6020d8d,155682,false,
c7802a3c01b25514ef4be506230fd49f,ts-travel-service.default,a39e6fcbd6020d8d,ts-travel-service.default,3daccc338ef23f2f,8519,false,
c7802a3c01b25514ef4be506230fd49f,ts-travel-service.default,3daccc338ef23f2f,ts-ticketinfo-service.default,cf170623333ca1c4,7831,false,
c7802a3c01b25514ef4be506230fd49f,ts-ticketinfo-service.default,cf170623333ca1c4,ts-ticketinfo-service.default,d58023e65e1be948,5648,false,
c7802a3c01b25514ef4be506230fd49f,ts-ticketinfo-service.default,d58023e65e1be948,ts-basic-service.default,afe8717ebb78c01,5186,false,
c7802a3c01b25514ef4be506230fd49f,ts-basic-service.default,afe8717ebb78c01,ts-basic-service.default,fe36bffe8c3d1928,3041,false,
c7802a3c01b25514ef4be506230fd49f,ts-basic-service.default,fe36bffe8c3d1928,ts-station-service.default,f875f0557db9fefc,2555,false,
c7802a3c01b25514ef4be506230fd49f,ts-travel-service.default,a39e6fcbd6020d8d,ts-travel-service.default,31e8b191f5016629,6610,false,
c7802a3c01b25514ef4be506230fd49f,ts-travel-service.default,31e8b191f5016629,ts-ticketinfo-service.default,a83883f94ddc20b2,6102,false,
c7802a3c01b25514ef4be506230fd49f,ts-ticketinfo-service.default,a83883f94ddc20b2,ts-ticketinfo-service.default,f9b944f6ec6c1ad4,4277,false,
c7802a3c01b25514ef4be506230fd49f,ts-ticketinfo-service.default,f9b944f6ec6c1ad4,ts-basic-service.default,70d41a09b4bd26ed,3700,false,
c7802a3c01b25514ef4be506230fd49f,ts-basic-service.default,70d41a09b4bd26ed,ts-basic-service.default,d1feb165d1499aaf,2040,false,
c7802a3c01b25514ef4be506230fd49f,ts-basic-service.default,d1feb165d1499aaf,ts-station-service.default,47e8478a78658683,1744,false,
c7802a3c01b25514ef4be506230fd49f,ts-travel-service.default,a39e6fcbd6020d8d,ts-travel-service.default,af2c2ecdac3e4a32,6627,false,
c7802a3c01b25514ef4be506230fd49f,ts-travel-service.default,af2c2ecdac3e4a32,ts-route-service.default,6ffb152ba099322c,6123,false,
c7802a3c01b25514ef4be506230fd49f,ts-travel-service.default,a39e6fcbd6020d8d,ts-travel-service.default,262c5c82b426650a,27985,false,
c7802a3c01b25514ef4be506230fd49f,ts-travel-service.default,262c5c82b426650a,ts-ticketinfo-service.default,bc83b490b18956ab,27226,false,
c7802a3c01b25514ef4be506230fd49f,ts-ticketinfo-service.default,bc83b490b18956ab,ts-ticketinfo-service.default,3874083b5980b6d5,25357,false,
c7802a3c01b25514ef4be506230fd49f,ts-ticketinfo-service.default,3874083b5980b6d5,ts-basic-service.default,6f36cbb8b8c0b4d1,24821,false,
c7802a3c01b25514ef4be506230fd49f,ts-basic-service.default,6f36cbb8b8c0b4d1,ts-basic-service.default,ead24621e878c4b7,2795,false,
c7802a3c01b25514ef4be506230fd49f,ts-basic-service.default,ead24621e878c4b7,ts-station-service.default,3d0bd4324bb68f7f,2265,false,
c7802a3c01b25514ef4be506230fd49f,ts-basic-service.default,6f36cbb8b8c0b4d1,ts-basic-service.default,99389a5390740454,1884,false,
c7802a3c01b25514ef4be506230fd49f,ts-basic-service.default,99389a5390740454,ts-station-service.default,432db7ed30c7567e,1470,false,
c7802a3c01b25514ef4be506230fd49f,ts-basic-service.default,6f36cbb8b8c0b4d1,ts-basic-service.default,5699ada22d67d649,3319,false,
c7802a3c01b25514ef4be506230fd49f,ts-basic-service.default,5699ada22d67d649,ts-train-service.default,225558a07f8f37bf,2819,false,
c7802a3c01b25514ef4be506230fd49f,ts-basic-service.default,6f36cbb8b8c0b4d1,ts-basic-service.default,394f3201b87daaac,2521,false,
c7802a3c01b25514ef4be506230fd49f,ts-basic-service.default,394f3201b87daaac,ts-route-service.default,8be1c26eb9d4a603,2021,false,
c7802a3c01b25514ef4be506230fd49f,ts-basic-service.default,6f36cbb8b8c0b4d1,ts-basic-service.default,a7a3effc00cca66c,3891,false,
c7802a3c01b25514ef4be506230fd49f,ts-basic-service.default,a7a3effc00cca66c,ts-price-service.default,5d0de5acb7d005c2,3527,false,
c7802a3c01b25514ef4be506230fd49f,ts-basic-service.default,6f36cbb8b8c0b4d1,ts-basic-service.default,a2de3c2b3a856a0c,3343,false,
c7802a3c01b25514ef4be506230fd49f,ts-basic-service.default,a2de3c2b3a856a0c,ts-station-service.default,a9ac588a7855496d,2413,false,
c7802a3c01b25514ef4be506230fd49f,ts-basic-service.default,6f36cbb8b8c0b4d1,ts-basic-service.default,4d0cd52a773df476,2599,false,
c7802a3c01b25514ef4be506230fd49f,ts-basic-service.default,4d0cd52a773df476,ts-station-service.default,c193da8c16e280a2,1799,false,
c7802a3c01b25514ef4be506230fd49f,ts-travel-service.default,a39e6fcbd6020d8d,ts-travel-service.default,bd8d079a49eb2aca,6890,false,
c7802a3c01b25514ef4be506230fd49f,ts-travel-service.default,bd8d079a49eb2aca,ts-order-service.default,5a0ad5718e9e26d0,6228,false,
c7802a3c01b25514ef4be506230fd49f,ts-travel-service.default,a39e6fcbd6020d8d,ts-travel-service.default,b8e01295ce633165,8034,false,
c7802a3c01b25514ef4be506230fd49f,ts-travel-service.default,b8e01295ce633165,ts-ticketinfo-service.default,af0938e906ab9455,7056,false,
c7802a3c01b25514ef4be506230fd49f,ts-ticketinfo-service.default,af0938e906ab9455,ts-ticketinfo-service.default,642023ecd27e65e,5312,false,
c7802a3c01b25514ef4be506230fd49f,ts-ticketinfo-service.default,642023ecd27e65e,ts-basic-service.default,8d68d2daf662279,4826,false,
c7802a3c01b25514ef4be506230fd49f,ts-basic-service.default,8d68d2daf662279,ts-basic-service.default,b5e84171ac79de3f,2863,false,
c7802a3c01b25514ef4be506230fd49f,ts-basic-service.default,b5e84171ac79de3f,ts-station-service.default,7f68af80e984d5a6,2320,false,
c7802a3c01b25514ef4be506230fd49f,ts-travel-service.default,a39e6fcbd6020d8d,ts-travel-service.default,3831620ecac2dc1,7360,false,
c7802a3c01b25514ef4be506230fd49f,ts-travel-service.default,3831620ecac2dc1,ts-ticketinfo-service.default,c2fdc571ca0aeb57,7007,false,
c7802a3c01b25514ef4be506230fd49f,ts-ticketinfo-service.default,c2fdc571ca0aeb57,ts-ticketinfo-service.default,ec3ed75e3733834d,5127,false,
c7802a3c01b25514ef4be506230fd49f,ts-ticketinfo-service.default,ec3ed75e3733834d,ts-basic-service.default,2b71481794866316,4336,false,
c7802a3c01b25514ef4be506230fd49f,ts-basic-service.default,2b71481794866316,ts-basic-service.default,458173e4807f3f7e,2444,false,
c7802a3c01b25514ef4be506230fd49f,ts-basic-service.default,458173e4807f3f7e,ts-station-service.default,b86d2cb58066efd2,2055,false,
c7802a3c01b25514ef4be506230fd49f,ts-travel-service.default,a39e6fcbd6020d8d,ts-travel-service.default,a2969ae8ba79ab8a,26900,false,
c7802a3c01b25514ef4be506230fd49f,ts-travel-service.default,a2969ae8ba79ab8a,ts-seat-service.default,8b2074d7742983d,26540,false,
c7802a3c01b25514ef4be506230fd49f,ts-seat-service.default,8b2074d7742983d,ts-seat-service.default,1f7df7c33d840ec3,6452,false,
c7802a3c01b25514ef4be506230fd49f,ts-seat-service.default,1f7df7c33d840ec3,ts-travel-service.default,e26dda11c4bd28a,6058,false,
c7802a3c01b25514ef4be506230fd49f,ts-travel-service.default,e26dda11c4bd28a,ts-travel-service.default,74ba207abe3c7f3,2489,false,
c7802a3c01b25514ef4be506230fd49f,ts-travel-service.default,74ba207abe3c7f3,ts-route-service.default,d9f10515be32b1ab,2077,false,
c7802a3c01b25514ef4be506230fd49f,ts-seat-service.default,8b2074d7742983d,ts-seat-service.default,465d38766b656b37,7299,false,
c7802a3c01b25514ef4be506230fd49f,ts-seat-service.default,465d38766b656b37,ts-order-service.default,bca7773d93eb9132,6645,false,
c7802a3c01b25514ef4be506230fd49f,ts-seat-service.default,8b2074d7742983d,ts-seat-service.default,7119526b973f5aca,6589,false,
c7802a3c01b25514ef4be506230fd49f,ts-seat-service.default,7119526b973f5aca,ts-travel-service.default,8d5a2b0e3c9aacd0,5921,false,
c7802a3c01b25514ef4be506230fd49f,ts-travel-service.default,8d5a2b0e3c9aacd0,ts-travel-service.default,bb244590b60771bb,3010,false,
c7802a3c01b25514ef4be506230fd49f,ts-travel-service.default,bb244590b60771bb,ts-train-service.default,304dca8b5ce680fa,2559,false,
c7802a3c01b25514ef4be506230fd49f,ts-seat-service.default,8b2074d7742983d,ts-seat-service.default,7c7de2e940e7ab5c,2971,false,
c7802a3c01b25514ef4be506230fd49f,ts-seat-service.default,7c7de2e940e7ab5c,ts-config-service.default,1ba6d7f527c880f9,2418,false,
c7802a3c01b25514ef4be506230fd49f,ts-travel-service.default,a39e6fcbd6020d8d,ts-travel-service.default,3e19f0f230d3d244,8363,false,
c7802a3c01b25514ef4be506230fd49f,ts-travel-service.default,3e19f0f230d3d244,ts-ticketinfo-service.default,b5ea9e0f34b35cea,7371,false,
c7802a3c01b25514ef4be506230fd49f,ts-ticketinfo-service.default,b5ea9e0f34b35cea,ts-ticketinfo-service.default,5b4f8ebe21133565,5638,false,
c7802a3c01b25514ef4be506230fd49f,ts-ticketinfo-service.default,5b4f8ebe21133565,ts-basic-service.default,485f26b5e2d5e6b,5075,false,
