traceID,callerServiceName,callerSpanID,calledServiceName,calledSpanID,duration,TOF
1facf338a3e0084e867eb4c5e0363354,ts-ui-dashboard.default,867eb4c5e0363354,ts-ui-dashboard.default,ecd72278f8c81bac,1788745,false,
1facf338a3e0084e867eb4c5e0363354,ts-ui-dashboard.default,ecd72278f8c81bac,ts-travel-plan-service.default,84bd2f6a120f5bb6,1787501,false,
1facf338a3e0084e867eb4c5e0363354,ts-travel-plan-service.default,84bd2f6a120f5bb6,ts-travel-plan-service.default,2ba022c673c8e778,1399050,false,
1facf338a3e0084e867eb4c5e0363354,ts-travel-plan-service.default,2ba022c673c8e778,ts-route-plan-service.default,d06a0bae98327506,1397758,false,
1facf338a3e0084e867eb4c5e0363354,ts-route-plan-service.default,d06a0bae98327506,ts-route-plan-service.default,3236271b3b1270ea,1191506,false,
1facf338a3e0084e867eb4c5e0363354,ts-route-plan-service.default,3236271b3b1270ea,ts-travel-service.default,96762c5999fd3489,1190391,false,
1facf338a3e0084e867eb4c5e0363354,ts-travel-service.default,96762c5999fd3489,ts-travel-service.default,1f27c4116afb6495,10768,false,
1facf338a3e0084e867eb4c5e0363354,ts-travel-service.default,1f27c4116afb6495,ts-ticketinfo-service.default,b0797853c290b8af,10185,false,
1facf338a3e0084e867eb4c5e0363354,ts-ticketinfo-service.default,b0797853c290b8af,ts-ticketinfo-service.default,e09970cbae4f8d,6469,false,
1facf338a3e0084e867eb4c5e0363354,ts-ticketinfo-service.default,e09970cbae4f8d,ts-basic-service.default,96b6f159932712d4,5723,false,
1facf338a3e0084e867eb4c5e0363354,ts-basic-service.default,96b6f159932712d4,ts-basic-service.default,5e168b94d4b47c1f,3302,false,
1facf338a3e0084e867eb4c5e0363354,ts-basic-service.default,5e168b94d4b47c1f,ts-station-service.default,2bf2624daa5d85,2535,false,
1facf338a3e0084e867eb4c5e0363354,ts-travel-service.default,96762c5999fd3489,ts-travel-service.default,3e5a950ee13a9d86,8459,false,
1facf338a3e0084e867eb4c5e0363354,ts-travel-service.default,3e5a950ee13a9d86,ts-ticketinfo-service.default,79d297441791999d,7864,false,
1facf338a3e0084e867eb4c5e0363354,ts-ticketinfo-service.default,79d297441791999d,ts-ticketinfo-service.default,966b6f835d5e4e05,5887,false,
1facf338a3e0084e867eb4c5e0363354,ts-ticketinfo-service.default,966b6f835d5e4e05,ts-basic-service.default,e6a4e1f2ecd99036,5009,false,
1facf338a3e0084e867eb4c5e0363354,ts-basic-service.default,e6a4e1f2ecd99036,ts-basic-service.default,894b4cb54fbadfe0,2825,false,
1facf338a3e0084e867eb4c5e0363354,ts-basic-service.default,894b4cb54fbadfe0,ts-station-service.default,ed67977d1d99d9ba,2144,false,
1facf338a3e0084e867eb4c5e0363354,ts-travel-service.default,96762c5999fd3489,ts-travel-service.default,46d93f87b17c0b30,4242,false,
1facf338a3e0084e867eb4c5e0363354,ts-travel-service.default,46d93f87b17c0b30,ts-route-service.default,4bb64f7e8a41a544,2965,false,
1facf338a3e0084e867eb4c5e0363354,ts-travel-service.default,96762c5999fd3489,ts-travel-service.default,6d14b6c4eb562759,34290,false,
1facf338a3e0084e867eb4c5e0363354,ts-travel-service.default,6d14b6c4eb562759,ts-ticketinfo-service.default,f3cb9ba10637794,33534,false,
1facf338a3e0084e867eb4c5e0363354,ts-ticketinfo-service.default,f3cb9ba10637794,ts-ticketinfo-service.default,3cd77b1b5788b6c6,30697,false,
1facf338a3e0084e867eb4c5e0363354,ts-ticketinfo-service.default,3cd77b1b5788b6c6,ts-basic-service.default,9ef6f5788fdc7c53,28593,false,
1facf338a3e0084e867eb4c5e0363354,ts-basic-service.default,9ef6f5788fdc7c53,ts-basic-service.default,d17f326136154c4,3095,false,
1facf338a3e0084e867eb4c5e0363354,ts-basic-service.default,d17f326136154c4,ts-station-service.default,2e4e1fd983c1fa56,2474,false,
1facf338a3e0084e867eb4c5e0363354,ts-basic-service.default,9ef6f5788fdc7c53,ts-basic-service.default,dc411e92b9094adf,2364,false,
1facf338a3e0084e867eb4c5e0363354,ts-basic-service.default,dc411e92b9094adf,ts-station-service.default,2e7ecabe8d2a3222,1746,false,
1facf338a3e0084e867eb4c5e0363354,ts-basic-service.default,9ef6f5788fdc7c53,ts-basic-service.default,373ba884325527f6,3047,false,
1facf338a3e0084e867eb4c5e0363354,ts-basic-service.default,373ba884325527f6,ts-train-service.default,ada7f221a2b23adf,2451,false,
1facf338a3e0084e867eb4c5e0363354,ts-basic-service.default,9ef6f5788fdc7c53,ts-basic-service.default,7ca3e3b1fe1d23e9,2918,false,
1facf338a3e0084e867eb4c5e0363354,ts-basic-service.default,7ca3e3b1fe1d23e9,ts-route-service.default,f56891949769fd4a,2380,false,
1facf338a3e0084e867eb4c5e0363354,ts-basic-service.default,9ef6f5788fdc7c53,ts-basic-service.default,27e5ec3a410897fc,4375,false,
1facf338a3e0084e867eb4c5e0363354,ts-basic-service.default,27e5ec3a410897fc,ts-price-service.default,d50469e52268dbef,3012,false,
1facf338a3e0084e867eb4c5e0363354,ts-basic-service.default,9ef6f5788fdc7c53,ts-basic-service.default,fd1eea26d702faea,3112,false,
1facf338a3e0084e867eb4c5e0363354,ts-basic-service.default,fd1eea26d702faea,ts-station-service.default,981b46b9ce68692d,2524,false,
1facf338a3e0084e867eb4c5e0363354,ts-basic-service.default,9ef6f5788fdc7c53,ts-basic-service.default,1c4b964bd783c6b5,2096,false,
1facf338a3e0084e867eb4c5e0363354,ts-basic-service.default,1c4b964bd783c6b5,ts-station-service.default,f914824e83e4ddfb,1570,false,
1facf338a3e0084e867eb4c5e0363354,ts-travel-service.default,96762c5999fd3489,ts-travel-service.default,5149bd65a76e69dc,4427,false,
1facf338a3e0084e867eb4c5e0363354,ts-travel-service.default,5149bd65a76e69dc,ts-order-service.default,f3dc3c54ab557dd0,3703,false,
1facf338a3e0084e867eb4c5e0363354,ts-travel-service.default,96762c5999fd3489,ts-travel-service.default,b57f5a5ab6dbb997,7391,false,
1facf338a3e0084e867eb4c5e0363354,ts-travel-service.default,b57f5a5ab6dbb997,ts-ticketinfo-service.default,b448de33cf7f1bc8,6836,false,
1facf338a3e0084e867eb4c5e0363354,ts-ticketinfo-service.default,b448de33cf7f1bc8,ts-ticketinfo-service.default,56303fc8c6b9ec30,5179,false,
1facf338a3e0084e867eb4c5e0363354,ts-ticketinfo-service.default,56303fc8c6b9ec30,ts-basic-service.default,51a8679a2a6c0de0,4702,false,
1facf338a3e0084e867eb4c5e0363354,ts-basic-service.default,51a8679a2a6c0de0,ts-basic-service.default,1de968ae4e042010,2767,false,
1facf338a3e0084e867eb4c5e0363354,ts-basic-service.default,1de968ae4e042010,ts-station-service.default,5b2aea8e198a1938,2238,false,
1facf338a3e0084e867eb4c5e0363354,ts-travel-service.default,96762c5999fd3489,ts-travel-service.default,6c33d1d1698ff4aa,7747,false,
1facf338a3e0084e867eb4c5e0363354,ts-travel-service.default,6c33d1d1698ff4aa,ts-ticketinfo-service.default,47e1eda160e6471c,6549,false,
1facf338a3e0084e867eb4c5e0363354,ts-ticketinfo-service.default,47e1eda160e6471c,ts-ticketinfo-service.default,ef42d28cab9a0088,4818,false,
1facf338a3e0084e867eb4c5e0363354,ts-ticketinfo-service.default,ef42d28cab9a0088,ts-basic-service.default,cf424108ee5fd330,4316,false,
1facf338a3e0084e867eb4c5e0363354,ts-basic-service.default,cf424108ee5fd330,ts-basic-service.default,459071faeb26a3f,2368,false,
1facf338a3e0084e867eb4c5e0363354,ts-basic-service.default,459071faeb26a3f,ts-station-service.default,39795a5efce5540d,1793,false,
1facf338a3e0084e867eb4c5e0363354,ts-travel-service.default,96762c5999fd3489,ts-travel-service.default,56cd33a60f89b808,33274,false,
1facf338a3e0084e867eb4c5e0363354,ts-travel-service.default,56cd33a60f89b808,ts-seat-service.default,9bda2ab2e2f06b65,32519,false,
1facf338a3e0084e867eb4c5e0363354,ts-seat-service.default,9bda2ab2e2f06b65,ts-seat-service.default,2155089e2b0018b6,10876,false,
1facf338a3e0084e867eb4c5e0363354,ts-seat-service.default,2155089e2b0018b6,ts-travel-service.default,7d8371182a6e851a,10334,false,
1facf338a3e0084e867eb4c5e0363354,ts-travel-service.default,7d8371182a6e851a,ts-travel-service.default,752265b1cc3ab90e,3142,false,
1facf338a3e0084e867eb4c5e0363354,ts-travel-service.default,752265b1cc3ab90e,ts-route-service.default,9094ae2c88d12c5a,2558,false,
1facf338a3e0084e867eb4c5e0363354,ts-seat-service.default,9bda2ab2e2f06b65,ts-seat-service.default,ef3f722189e86acb,5363,false,
1facf338a3e0084e867eb4c5e0363354,ts-seat-service.default,ef3f722189e86acb,ts-order-service.default,acc6c40034094ae0,3920,false,
1facf338a3e0084e867eb4c5e0363354,ts-seat-service.default,9bda2ab2e2f06b65,ts-seat-service.default,3b0c82bc392a4aa0,6804,false,
1facf338a3e0084e867eb4c5e0363354,ts-seat-service.default,3b0c82bc392a4aa0,ts-travel-service.default,7c88ce3861b656db,6132,false,
1facf338a3e0084e867eb4c5e0363354,ts-travel-service.default,7c88ce3861b656db,ts-travel-service.default,302aa020e304bec5,3202,false,
1facf338a3e0084e867eb4c5e0363354,ts-travel-service.default,302aa020e304bec5,ts-train-service.default,7c34cea5f28acdc,2565,false,
1facf338a3e0084e867eb4c5e0363354,ts-seat-service.default,9bda2ab2e2f06b65,ts-seat-service.default,6d5df829974a87fa,3244,false,
1facf338a3e0084e867eb4c5e0363354,ts-seat-service.default,6d5df829974a87fa,ts-config-service.default,5c8739d3637c60cf,2605,false,
1facf338a3e0084e867eb4c5e0363354,ts-travel-service.default,96762c5999fd3489,ts-travel-service.default,774665741fe72a31,9881,false,
1facf338a3e0084e867eb4c5e0363354,ts-travel-service.default,774665741fe72a31,ts-ticketinfo-service.default,60fb3a0e8463c82e,9207,false,
1facf338a3e0084e867eb4c5e0363354,ts-ticketinfo-service.default,60fb3a0e8463c82e,ts-ticketinfo-service.default,da3172fb95122361,7200,false,
1facf338a3e0084e867eb4c5e0363354,ts-ticketinfo-service.default,da3172fb95122361,ts-basic-service.default,fca572fbdc404bee,6590,false,
1facf338a3e0084e867eb4c5e0363354,ts-basic-service.default,fca572fbdc404bee,ts-basic-service.default,29954b9166de5b73,3703,false,
1facf338a3e0084e867eb4c5e0363354,ts-basic-service.default,29954b9166de5b73,ts-station-service.default,7cd8add4b66003a4,2401,false,
1facf338a3e0084e867eb4c5e0363354,ts-travel-service.default,96762c5999fd3489,ts-travel-service.default,e67321dd97c2a215,7764,false,
1facf338a3e0084e867eb4c5e0363354,ts-travel-service.default,e67321dd97c2a215,ts-ticketinfo-service.default,b0b68783092f5cbf,7335,false,
1facf338a3e0084e867eb4c5e0363354,ts-ticketinfo-service.default,b0b68783092f5cbf,ts-ticketinfo-service.default,aa8d51455a47ab3f,5382,false,
1facf338a3e0084e867eb4c5e0363354,ts-ticketinfo-service.default,aa8d51455a47ab3f,ts-basic-service.default,236cdc8b4fa75e54,4950,false,
