traceID,callerServiceName,callerSpanID,calledServiceName,calledSpanID,duration,TOF
709b47a7c9472ba4c8e497d85a0a4ee,ts-ui-dashboard.default,4c8e497d85a0a4ee,ts-ui-dashboard.default,568e4efe1298fcd1,356108,true,
709b47a7c9472ba4c8e497d85a0a4ee,ts-ui-dashboard.default,568e4efe1298fcd1,ts-preserve-service.default,41a21ca722fd3201,355107,true,
709b47a7c9472ba4c8e497d85a0a4ee,ts-preserve-service.default,41a21ca722fd3201,ts-preserve-service.default,2ef0d056da1cd54b,77311,true,
709b47a7c9472ba4c8e497d85a0a4ee,ts-preserve-service.default,2ef0d056da1cd54b,ts-security-service.default,b6ffe56197b11e3b,76536,false,
709b47a7c9472ba4c8e497d85a0a4ee,ts-security-service.default,b6ffe56197b11e3b,ts-security-service.default,23804acae8585191,5148,false,
709b47a7c9472ba4c8e497d85a0a4ee,ts-security-service.default,23804acae8585191,ts-order-service.default,e9c842b5927d92f8,4273,false,
709b47a7c9472ba4c8e497d85a0a4ee,ts-security-service.default,b6ffe56197b11e3b,ts-security-service.default,91d5fc5d732efdd4,66505,false,
709b47a7c9472ba4c8e497d85a0a4ee,ts-security-service.default,91d5fc5d732efdd4,ts-order-other-service.default,64fbf440b7f187af,65696,false,
709b47a7c9472ba4c8e497d85a0a4ee,ts-preserve-service.default,41a21ca722fd3201,ts-preserve-service.default,6c723f7ba08e2d75,5514,true,
709b47a7c9472ba4c8e497d85a0a4ee,ts-preserve-service.default,6c723f7ba08e2d75,ts-contacts-service.default,2431ba38660e7b18,3952,false,
709b47a7c9472ba4c8e497d85a0a4ee,ts-preserve-service.default,41a21ca722fd3201,ts-preserve-service.default,cb2cd664ff2f2cc6,150667,true,
709b47a7c9472ba4c8e497d85a0a4ee,ts-preserve-service.default,cb2cd664ff2f2cc6,ts-travel-service.default,61a78ca365c2b22c,146698,false,
709b47a7c9472ba4c8e497d85a0a4ee,ts-travel-service.default,61a78ca365c2b22c,ts-travel-service.default,fa06eb5a00d59128,8276,false,
709b47a7c9472ba4c8e497d85a0a4ee,ts-travel-service.default,fa06eb5a00d59128,ts-ticketinfo-service.default,ad45efe5c793cc80,7714,false,
709b47a7c9472ba4c8e497d85a0a4ee,ts-ticketinfo-service.default,ad45efe5c793cc80,ts-ticketinfo-service.default,238434a9ae541987,5589,false,
709b47a7c9472ba4c8e497d85a0a4ee,ts-ticketinfo-service.default,238434a9ae541987,ts-basic-service.default,6c68197a4f3a81b0,5048,false,
709b47a7c9472ba4c8e497d85a0a4ee,ts-basic-service.default,6c68197a4f3a81b0,ts-basic-service.default,638d61db29e674ff,2866,false,
709b47a7c9472ba4c8e497d85a0a4ee,ts-basic-service.default,638d61db29e674ff,ts-station-service.default,6f38eec425e55ea1,2399,false,
709b47a7c9472ba4c8e497d85a0a4ee,ts-travel-service.default,61a78ca365c2b22c,ts-travel-service.default,cc16534ff1f66299,8291,false,
709b47a7c9472ba4c8e497d85a0a4ee,ts-travel-service.default,cc16534ff1f66299,ts-ticketinfo-service.default,c612f933e788cf2d,7913,false,
709b47a7c9472ba4c8e497d85a0a4ee,ts-ticketinfo-service.default,c612f933e788cf2d,ts-ticketinfo-service.default,e35298bd360d250,5082,false,
709b47a7c9472ba4c8e497d85a0a4ee,ts-ticketinfo-service.default,e35298bd360d250,ts-basic-service.default,edd6b0a9ea5d839a,4556,false,
709b47a7c9472ba4c8e497d85a0a4ee,ts-basic-service.default,edd6b0a9ea5d839a,ts-basic-service.default,a34e41ce409c7270,3250,false,
709b47a7c9472ba4c8e497d85a0a4ee,ts-basic-service.default,a34e41ce409c7270,ts-station-service.default,25ca4a083e22fa65,2438,false,
709b47a7c9472ba4c8e497d85a0a4ee,ts-travel-service.default,61a78ca365c2b22c,ts-travel-service.default,d896ef72ee4c1fab,2707,false,
709b47a7c9472ba4c8e497d85a0a4ee,ts-travel-service.default,d896ef72ee4c1fab,ts-route-service.default,4469ac601d551c13,2264,false,
709b47a7c9472ba4c8e497d85a0a4ee,ts-travel-service.default,61a78ca365c2b22c,ts-travel-service.default,f25181dcca424126,28591,false,
709b47a7c9472ba4c8e497d85a0a4ee,ts-travel-service.default,f25181dcca424126,ts-ticketinfo-service.default,bb50522b5cff2ddf,27528,false,
709b47a7c9472ba4c8e497d85a0a4ee,ts-ticketinfo-service.default,bb50522b5cff2ddf,ts-ticketinfo-service.default,18640f74e0bc5747,24731,false,
709b47a7c9472ba4c8e497d85a0a4ee,ts-ticketinfo-service.default,18640f74e0bc5747,ts-basic-service.default,341179f2d193d711,24187,false,
709b47a7c9472ba4c8e497d85a0a4ee,ts-basic-service.default,341179f2d193d711,ts-basic-service.default,78be063ad8e190e9,2862,false,
709b47a7c9472ba4c8e497d85a0a4ee,ts-basic-service.default,78be063ad8e190e9,ts-station-service.default,cc6cf0289fedaae1,2060,false,
709b47a7c9472ba4c8e497d85a0a4ee,ts-basic-service.default,341179f2d193d711,ts-basic-service.default,716c20fd6b73ff7e,2323,false,
709b47a7c9472ba4c8e497d85a0a4ee,ts-basic-service.default,716c20fd6b73ff7e,ts-station-service.default,7d5cc21c85dec571,1489,false,
709b47a7c9472ba4c8e497d85a0a4ee,ts-basic-service.default,341179f2d193d711,ts-basic-service.default,98760e8e2bc5e660,2962,false,
709b47a7c9472ba4c8e497d85a0a4ee,ts-basic-service.default,98760e8e2bc5e660,ts-train-service.default,a3b3583edd64faee,2483,false,
709b47a7c9472ba4c8e497d85a0a4ee,ts-basic-service.default,341179f2d193d711,ts-basic-service.default,f6b843aa203a021a,2341,false,
709b47a7c9472ba4c8e497d85a0a4ee,ts-basic-service.default,f6b843aa203a021a,ts-route-service.default,d98a3d81a95e187f,1930,false,
709b47a7c9472ba4c8e497d85a0a4ee,ts-basic-service.default,341179f2d193d711,ts-basic-service.default,38bcbb3f28f5c68f,4003,false,
709b47a7c9472ba4c8e497d85a0a4ee,ts-basic-service.default,38bcbb3f28f5c68f,ts-price-service.default,feb6d1e4f9871d95,3063,false,
709b47a7c9472ba4c8e497d85a0a4ee,ts-basic-service.default,341179f2d193d711,ts-basic-service.default,a7b8cbb6e868b208,2556,false,
709b47a7c9472ba4c8e497d85a0a4ee,ts-basic-service.default,a7b8cbb6e868b208,ts-station-service.default,d629af1813915d85,2130,false,
709b47a7c9472ba4c8e497d85a0a4ee,ts-basic-service.default,341179f2d193d711,ts-basic-service.default,f48d8ff26d9e567e,1753,false,
709b47a7c9472ba4c8e497d85a0a4ee,ts-basic-service.default,f48d8ff26d9e567e,ts-station-service.default,b938c43bc44cefb2,1468,false,
709b47a7c9472ba4c8e497d85a0a4ee,ts-travel-service.default,61a78ca365c2b22c,ts-travel-service.default,cf67c97484ddb0b,4536,false,
709b47a7c9472ba4c8e497d85a0a4ee,ts-travel-service.default,cf67c97484ddb0b,ts-order-service.default,13d1e25a6cf14509,3987,false,
709b47a7c9472ba4c8e497d85a0a4ee,ts-travel-service.default,61a78ca365c2b22c,ts-travel-service.default,c707731687e657e0,7300,false,
709b47a7c9472ba4c8e497d85a0a4ee,ts-travel-service.default,c707731687e657e0,ts-ticketinfo-service.default,8cc8d976007bb556,6633,false,
709b47a7c9472ba4c8e497d85a0a4ee,ts-ticketinfo-service.default,8cc8d976007bb556,ts-ticketinfo-service.default,a751048b061002fc,4810,false,
709b47a7c9472ba4c8e497d85a0a4ee,ts-ticketinfo-service.default,a751048b061002fc,ts-basic-service.default,50b390fc0e35ca59,4251,false,
709b47a7c9472ba4c8e497d85a0a4ee,ts-basic-service.default,50b390fc0e35ca59,ts-basic-service.default,5bff6958f6514591,2756,false,
709b47a7c9472ba4c8e497d85a0a4ee,ts-basic-service.default,5bff6958f6514591,ts-station-service.default,bd47f4d90e0f621b,1943,false,
709b47a7c9472ba4c8e497d85a0a4ee,ts-travel-service.default,61a78ca365c2b22c,ts-travel-service.default,7a1850ac45d1eddd,7049,false,
709b47a7c9472ba4c8e497d85a0a4ee,ts-travel-service.default,7a1850ac45d1eddd,ts-ticketinfo-service.default,63c795330a68d48f,6379,false,
709b47a7c9472ba4c8e497d85a0a4ee,ts-ticketinfo-service.default,63c795330a68d48f,ts-ticketinfo-service.default,c4c964aa1ea9c5fb,4866,false,
709b47a7c9472ba4c8e497d85a0a4ee,ts-ticketinfo-service.default,c4c964aa1ea9c5fb,ts-basic-service.default,c5c97334b722f67,4253,false,
709b47a7c9472ba4c8e497d85a0a4ee,ts-basic-service.default,c5c97334b722f67,ts-basic-service.default,ebe3005a0a268e49,2605,false,
709b47a7c9472ba4c8e497d85a0a4ee,ts-basic-service.default,ebe3005a0a268e49,ts-station-service.default,6871d839b1e06b1f,1874,false,
709b47a7c9472ba4c8e497d85a0a4ee,ts-travel-service.default,61a78ca365c2b22c,ts-travel-service.default,2758d8d0fe6e6b9b,27193,false,
709b47a7c9472ba4c8e497d85a0a4ee,ts-travel-service.default,2758d8d0fe6e6b9b,ts-seat-service.default,ad0163ef5e3eed43,26276,false,
709b47a7c9472ba4c8e497d85a0a4ee,ts-seat-service.default,ad0163ef5e3eed43,ts-seat-service.default,e43158b4a4823167,6549,false,
709b47a7c9472ba4c8e497d85a0a4ee,ts-seat-service.default,e43158b4a4823167,ts-travel-service.default,38a928a619ce017c,6097,false,
709b47a7c9472ba4c8e497d85a0a4ee,ts-travel-service.default,38a928a619ce017c,ts-travel-service.default,4d9cc2560e58833e,2950,false,
709b47a7c9472ba4c8e497d85a0a4ee,ts-travel-service.default,4d9cc2560e58833e,ts-route-service.default,1d917653b75c6c32,2106,false,
709b47a7c9472ba4c8e497d85a0a4ee,ts-seat-service.default,ad0163ef5e3eed43,ts-seat-service.default,90fc03fdc2462f8c,4550,false,
709b47a7c9472ba4c8e497d85a0a4ee,ts-seat-service.default,90fc03fdc2462f8c,ts-order-service.default,9ebcb2c83b52a3fe,4055,false,
709b47a7c9472ba4c8e497d85a0a4ee,ts-seat-service.default,ad0163ef5e3eed43,ts-seat-service.default,a86fe6b0b8d59b64,6999,false,
