traceID,callerServiceName,callerSpanID,calledServiceName,calledSpanID,duration,TOF
4f370f23e8ed3384c6f671fca24b8661,ts-ui-dashboard.default,c6f671fca24b8661,ts-ui-dashboard.default,e67ca2c5f3062364,187991,false,
4f370f23e8ed3384c6f671fca24b8661,ts-ui-dashboard.default,e67ca2c5f3062364,ts-travel-service.default,4039e5b0d8c61223,186949,false,
4f370f23e8ed3384c6f671fca24b8661,ts-travel-service.default,4039e5b0d8c61223,ts-travel-service.default,ee7f1d3ec40d0e7e,12573,false,
4f370f23e8ed3384c6f671fca24b8661,ts-travel-service.default,ee7f1d3ec40d0e7e,ts-ticketinfo-service.default,4d9df89c6ae74df7,11112,false,
4f370f23e8ed3384c6f671fca24b8661,ts-ticketinfo-service.default,4d9df89c6ae74df7,ts-ticketinfo-service.default,1c80497df5a290a,8535,false,
4f370f23e8ed3384c6f671fca24b8661,ts-ticketinfo-service.default,1c80497df5a290a,ts-basic-service.default,e2c54950ff28fc73,7302,false,
4f370f23e8ed3384c6f671fca24b8661,ts-basic-service.default,e2c54950ff28fc73,ts-basic-service.default,bf94e79614dce723,5590,false,
4f370f23e8ed3384c6f671fca24b8661,ts-basic-service.default,bf94e79614dce723,ts-station-service.default,559abefd9d2b8b61,4906,false,
4f370f23e8ed3384c6f671fca24b8661,ts-travel-service.default,4039e5b0d8c61223,ts-travel-service.default,9ee26b3cb47fb081,9066,false,
4f370f23e8ed3384c6f671fca24b8661,ts-travel-service.default,9ee26b3cb47fb081,ts-ticketinfo-service.default,c475d1a41052e3b4,8599,false,
4f370f23e8ed3384c6f671fca24b8661,ts-ticketinfo-service.default,c475d1a41052e3b4,ts-ticketinfo-service.default,ba7a5a7d379ef2c2,6783,false,
4f370f23e8ed3384c6f671fca24b8661,ts-ticketinfo-service.default,ba7a5a7d379ef2c2,ts-basic-service.default,36cecde3733d4de1,6367,false,
4f370f23e8ed3384c6f671fca24b8661,ts-basic-service.default,36cecde3733d4de1,ts-basic-service.default,841855e074afc556,5156,false,
4f370f23e8ed3384c6f671fca24b8661,ts-basic-service.default,841855e074afc556,ts-station-service.default,73bf6744afbe6a35,4598,false,
4f370f23e8ed3384c6f671fca24b8661,ts-travel-service.default,4039e5b0d8c61223,ts-travel-service.default,f373ecabd35015d,3623,false,
4f370f23e8ed3384c6f671fca24b8661,ts-travel-service.default,f373ecabd35015d,ts-route-service.default,fcd7e9ae3aad6a36,2346,false,
4f370f23e8ed3384c6f671fca24b8661,ts-travel-service.default,4039e5b0d8c61223,ts-travel-service.default,93c7c7eda9ed9970,2152,false,
4f370f23e8ed3384c6f671fca24b8661,ts-travel-service.default,93c7c7eda9ed9970,ts-route-service.default,be07d07c63f9edfb,1650,false,
4f370f23e8ed3384c6f671fca24b8661,ts-travel-service.default,4039e5b0d8c61223,ts-travel-service.default,b6fbbdf3ff056d0,1557,false,
4f370f23e8ed3384c6f671fca24b8661,ts-travel-service.default,b6fbbdf3ff056d0,ts-route-service.default,9d5fe092d17d1f7b,1187,false,
4f370f23e8ed3384c6f671fca24b8661,ts-travel-service.default,4039e5b0d8c61223,ts-travel-service.default,411a70c3afed27c9,1429,false,
4f370f23e8ed3384c6f671fca24b8661,ts-travel-service.default,411a70c3afed27c9,ts-route-service.default,767d1bf1d4c6b701,1099,false,
4f370f23e8ed3384c6f671fca24b8661,ts-travel-service.default,4039e5b0d8c61223,ts-travel-service.default,fe1ea6807097cbb1,1524,false,
4f370f23e8ed3384c6f671fca24b8661,ts-travel-service.default,fe1ea6807097cbb1,ts-route-service.default,d3266ee92c657b80,1101,false,
4f370f23e8ed3384c6f671fca24b8661,ts-travel-service.default,4039e5b0d8c61223,ts-travel-service.default,b475253554464b1a,39825,false,
4f370f23e8ed3384c6f671fca24b8661,ts-travel-service.default,b475253554464b1a,ts-ticketinfo-service.default,6084aaeadf636b65,39191,false,
4f370f23e8ed3384c6f671fca24b8661,ts-ticketinfo-service.default,6084aaeadf636b65,ts-ticketinfo-service.default,5e6ae9affed5190f,35998,false,
4f370f23e8ed3384c6f671fca24b8661,ts-ticketinfo-service.default,5e6ae9affed5190f,ts-basic-service.default,e19798504e38dc13,35440,false,
4f370f23e8ed3384c6f671fca24b8661,ts-basic-service.default,e19798504e38dc13,ts-basic-service.default,8b46563b87996c6b,5422,false,
4f370f23e8ed3384c6f671fca24b8661,ts-basic-service.default,8b46563b87996c6b,ts-station-service.default,ce28b4dc7a793abf,4484,false,
4f370f23e8ed3384c6f671fca24b8661,ts-basic-service.default,e19798504e38dc13,ts-basic-service.default,de55f64a328e58e9,4045,false,
